fauteuils;entrees_2020;entrees_2019;proprietaire;part des seances de films Art et Essai;latitude;longitude;num_auto;region_administrative;code_INSEE;population_de_la_commune;departement;num_UU;unite_urbaine;population_unite_urbaine;situation_geographique;ecrans;semaines_d_activite;seances;evolution_entrees;tranche_d_entrees;categorie_Art_et_Essai;label_Art_et_Essai;zone_de_la_commune;nombre_de_films_programmes;nombre_de_films_inedits;nombre_de_films_en_semaine_1;PdM_en_entrees_des_films_francais;PdM_en_entrees_des_films_americains;PdM_en_entrees_des_films_europeens;PdM_en_entrees_des_autres_films;films_Art_et_Essai;PdM_en_entrees_des_films_Art_et_Essai
655;1 062;427 267;ASSOCIATION ENTRACTE;31,6;47.839188;-0.3382865999999467;348314;PAYS DE LA LOIRE;72264;12496;72;72302;Sablé-sur-Sarthe;14863;06-autres communes et unités urbaines;1;13;22;-1;Moins de 2000 entrées;NON;;C;18;8;0;55,6;34,9;7,3;2,2;15;24,4
360;6 381;35 007;CINEMA CONFLUENCES SABLE SUR SARTHE;18,1;47.839358;-0.342854;348315;PAYS DE LA LOIRE;72264;12496;72;72302;Sablé-sur-Sarthe;14863;06-autres communes et unités urbaines;3;7;603;-0,8;De 5 à 10 000 entrées;NON;;C;40;37;15;40,7;50,4;7,2;1,7;12;13,3
103;1 795;42 216;ASSOCIATION CULTURE ET LOISIRS DE SABRES;62,3;44.152438;-0.737033;348442;NOUVELLE AQUITAINE;40246;1196;40;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;31;230;-1;Moins de 2000 entrées;E;;R;110;90;0;76;15,9;6,7;1,4;49;66,7
199;3 894;154 388;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;46;45.809747;4.596802;349322;AUVERGNE / RHONE-ALPES;69171;2309;69;69303;L'Arbresle;20735;05-Unités urbaines de 20 000 à 100 000 hbts;1;21;81;-1;De 2 à 5 000 entrées;D;;B;74;50;0;77;13,5;5,2;4,4;40;49,3
520;15 361;20 718;PIZZO ANTOINE;29,5;45.747157;-0.634183;349492;NOUVELLE AQUITAINE;17415;25288;17;17401;Saintes;29362;05-Unités urbaines de 20 000 à 100 000 hbts;2;27;856;-0,3;De 10 à 20 000 entrées;D;RDJPPR;C;89;60;30;57;32,2;7,9;2,9;74;28,4
1256;110 194;31 870;BROCELIANDE;36,7;45.74154;-0.691811;349524;NOUVELLE AQUITAINE;17415;25288;17;17401;Saintes;29362;05-Unités urbaines de 20 000 à 100 000 hbts;8;30;5 823;2,5;De 100 à 150 000 entrées;NON;;C;142;101;88;57;34,5;7,2;1,3;26;28,5
172;2 397;678 476;LE CINEMA DU SOLEIL;32,6;43.561544;6.236388;350023;PROVENCE-ALPES-COTE D'AZUR;83121;3889;83;83202;Salernes;6051;06-autres communes et unités urbaines;1;27;292;-1;De 2 à 5 000 entrées;E;;C;78;51;5;69,6;22;7,3;1,1;38;27,8
138;4 507;6 151;ASSOCIATION CINEMATOGRAPHIQUE SALISIENNE FRANCOIS TRUFFAUT;38,3;43.471607;-0.927756;350169;NOUVELLE AQUITAINE;64499;4741;64;64107;Salies-de-Béarn;4741;06-autres communes et unités urbaines;1;18;334;-0,3;De 2 à 5 000 entrées;E;RDJPPR;I;105;56;2;56,4;28,1;12,6;2,9;59;40,6
149;408;12 551;PANORAMIC 21;82,2;47.620428;4.88235;350390;BOURGOGNE / FRANCHE-COMTE;21579;217;21;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;20;20;-1;Moins de 2000 entrées;NON;;R;20;17;0;72,2;6,6;12,2;9;8;86,1
1554;118 198;11 160;CINE MONT BLANC;12,1;45.944805;6.630005;350414;AUVERGNE / RHONE-ALPES;74256;16050;74;462;Sallanches;44281;05-Unités urbaines de 20 000 à 100 000 hbts;10;31;8 593;9,6;De 100 à 150 000 entrées;D;;C;222;162;124;47,7;45,5;4,9;1,9;92;10,4
430;3 523;21 777;SOCIETE DES CINEMAS DE LA GUISANE;61,1;44.915761;6.542422;350542;PROVENCE-ALPES-COTE D'AZUR;5161;1003;5;5301;Briançon;17468;06-autres communes et unités urbaines;2;11;273;-0,8;De 2 à 5 000 entrées;NON;;B;35;21;17;59,4;25;9,4;6,3;8;69,1
162;5 609;29 925;GONZALEZ PHILIPPE;20,7;44.550748;-0.869882;350641;NOUVELLE AQUITAINE;33498;6785;33;33204;Salles;6785;06-autres communes et unités urbaines;1;24;294;-0,8;De 5 à 10 000 entrées;E;;I;121;95;4;69,1;12,2;0;18,6;54;27,8
472;8 971;28 205;CINE SPECTACLES;23,5;43.637405;5.099136;351034;PROVENCE-ALPES-COTE D'AZUR;13103;44836;13;13501;Salon-de-Provence;60408;05-Unités urbaines de 20 000 à 100 000 hbts;2;17;831;-0,7;De 5 à 10 000 entrées;D;;C;67;57;14;48,1;43,4;6,3;2,2;25;16,2
838;44 865;17 538;CINE SPECTACLES;74,5;43.637886;5.099752;351052;PROVENCE-ALPES-COTE D'AZUR;13103;44836;13;13501;Salon-de-Provence;60408;05-Unités urbaines de 20 000 à 100 000 hbts;6;31;4 990;1,6;De 40 à 50 000 entrées;D;RDJPPR;C;242;144;124;58,1;26,3;11,5;4,1;102;81,1
187;4 324;15 131;FOYER RURAL DE SAMATAN;41,6;43.490681;0.929457;351333;OCCITANIE;32410;2377;32;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;30;198;-0,7;De 2 à 5 000 entrées;E;JPPR;R;156;116;18;56,2;29,5;9;5,3;72;38
304;4 653;49 165;CINEMONDE;22,8;46.0819758;6.727133399999957;351441;AUVERGNE / RHONE-ALPES;74258;2396;74;74110;Samoëns;3743;06-autres communes et unités urbaines;1;17;217;-0,9;De 2 à 5 000 entrées;NON;;C;49;34;29;52,5;44,2;3,3;0;7;22,5
234;15 409;9 009;CINEMA A B C;32,9;43.117504;5.799215;351621;PROVENCE-ALPES-COTE D'AZUR;83123;16168;83;757;Toulon;569793;04-Unités urbaines de 100 000 hbts ou plus;1;31;1 024;0,7;De 10 à 20 000 entrées;NON;;B;87;82;67;53,2;36,8;8,2;1,8;30;21,4
426;6 543;613 624;COMMUNE DE SANTES;29,3;50.59221;2.959712;352223;HAUTS DE FRANCE;59553;5811;59;59702;Lille (partie française);1039397;04-Unités urbaines de 100 000 hbts ou plus;1;21;56;-1;De 5 à 10 000 entrées;NON;;B;31;20;0;67;26,9;4;2,1;14;25,6
2436;213 204;33 033;MARTROI;53,1;47.94652;1.895679;352610;CENTRE-VAL DE LOIRE;45302;16259;45;45701;Orléans;278131;04-Unités urbaines de 100 000 hbts ou plus;10;31;9 104;5,5;De 200 à 300 000 entrées;NON;;B;120;74;69;65;20;7,5;7,5;16;48,2
979;46 798;9 803;AMB 3V;40;44.885645;1.216981;352923;NOUVELLE AQUITAINE;24520;9030;24;24205;Sarlat-la-Canéda;9030;06-autres communes et unités urbaines;6;31;3 960;3,8;De 40 à 50 000 entrées;E;RDJPPR;I;249;159;101;87;13;0;0;137;38,5
853;48 784;1 742;ASSOCIATION LE LORRAIN;27,6;48.736261;7.05462;353161;GRAND EST;57630;12259;57;57302;Sarrebourg;15917;06-autres communes et unités urbaines;5;31;2 899;27;De 40 à 50 000 entrées;E;RDJP;C;140;97;78;43,6;46,8;6,7;2,9;53;18,4
1394;52 980;14 814;SOCIETE NOUVELLE DES CINEMAS MELIES;15,2;49.11063;7.070985;353201;GRAND EST;57631;21236;57;57401;Sarreguemines (partie française);29359;05-Unités urbaines de 20 000 à 100 000 hbts;8;26;4 613;2,6;De 50 à 80 000 entrées;D;;C;152;115;82;50,7;46,6;1,3;1,5;54;18,1
80;2 477;6 535;ASSOC CENTRE SOCIO CULTUREL SARRE UNION;35,5;48.937213;7.087489;353252;GRAND EST;67434;2906;67;67125;Sarre-Union;2906;06-autres communes et unités urbaines;1;26;130;-0,6;De 2 à 5 000 entrées;NON;;I;58;40;0;66,1;24;7,2;2,7;26;31,1
436;43 158;77 709;SERTEC;57,1;48.937892;2.159419;353531;ILE-DE-FRANCE;78586;52538;78;851;Paris;10706072;03-Petite couronne;5;31;4 006;-0,4;De 40 à 50 000 entrées;NON;;B;118;62;53;69;15,5;12,5;3;37;56,9
151;5 051;18 427;ASSOCIATION CINEMA THEATRE EXPRESSION SEDELOCIEN;39,8;47.280282;4.229497;354301;BOURGOGNE / FRANCHE-COMTE;21584;2473;21;21104;Saulieu;2473;06-autres communes et unités urbaines;1;30;349;-0,7;De 5 à 10 000 entrées;E;JP;I;116;93;0;56,9;26,5;8,5;8,1;51;41,1
1469;98 079;16 651;LE PALACE;30,3;47.262131;-0.078279;354782;PAYS DE LA LOIRE;49328;27486;49;49401;Saumur;29302;05-Unités urbaines de 20 000 à 100 000 hbts;9;31;7 192;4,9;De 80 à 100 000 entrées;D;;C;196;122;97;53,5;33,7;6,6;6,2;74;36
662;50 405;45 760;LES ECRANS DU SILLON;54,7;47.363726;-1.942308;355933;PAYS DE LA LOIRE;44195;8319;44;44215;Savenay;11232;06-autres communes et unités urbaines;5;31;3 615;0,1;De 50 à 80 000 entrées;E;JP;C;133;96;65;69;18,1;8,8;4;57;64,5
189;1 617;33 778;COMMUNE DE SAVERDUN;49,4;43.236313;1.574721;355993;OCCITANIE;9282;4734;9;9105;Saverdun;4734;06-autres communes et unités urbaines;1;29;155;-1;Moins de 2000 entrées;E;;I;105;81;0;67,8;18,3;11,8;2,1;54;65,7
412;18 018;2 224;SAVERNE CULTURES ET LOISIRS;25;48.739119;7.36694;356024;GRAND EST;67437;11238;67;67307;Saverne;18828;06-autres communes et unités urbaines;2;31;1 274;7,1;De 10 à 20 000 entrées;E;JP;C;97;65;47;49,4;30,9;19,7;0;45;19,7
390;7 625;23 338;ESPACE PREVERT ANIMATION;16,2;48.57649;2.579118;356431;ILE-DE-FRANCE;77445;30260;77;851;Paris;10706072;03-Petite couronne;1;31;467;-0,7;De 5 à 10 000 entrées;C;;B;107;75;2;40,5;56,2;1,2;2,1;50;19,1
270;25 507;97 189;LES GEMEAUX SCENE NATIONALE;43,5;48.777656;2.292628;356871;ILE-DE-FRANCE;92071;19355;92;851;Paris;10706072;02-Grande Couronne;1;31;583;-0,7;De 20 à 30 000 entrées;C;RDJPPR;B;120;80;9;66,8;23,1;5,1;5;87;42,4
450;12 388;21 109;SEDAN CINEMA;41,6;49.698315;4.947865;357672;GRAND EST;8409;17248;8;8401;Sedan;26148;05-Unités urbaines de 20 000 à 100 000 hbts;3;30;802;-0,4;De 10 à 20 000 entrées;NON;;C;93;67;17;55,6;26,3;12,1;6;27;37,5
212;7 510;37 683;SEES DU CINE;37,9;48.607433;0.170941;357751;NORMANDIE;61464;4209;61;61107;Sées;4209;06-autres communes et unités urbaines;1;29;425;-0,8;De 5 à 10 000 entrées;E;JPPR;I;98;69;4;72,4;15,1;7,3;5,1;47;42,9
375;20 842;14 880;ABC49 LES AMIS DU BON CINEMA;40,2;47.68565;-0.868807;357904;PAYS DE LA LOIRE;49331;17603;49;49212;Segré;17603;06-autres communes et unités urbaines;3;31;1 418;0,4;De 20 à 30 000 entrées;E;JPPR;C;117;78;27;67,8;22,6;4,5;5,1;53;39
594;28 321;21 522;SOCIETE GESTION EXPLOITATION CINEMATOGRAPHIQUES;7,8;48.257586;7.452058;358333;GRAND EST;67462;19252;67;67306;Sélestat;19252;06-autres communes et unités urbaines;3;31;2 043;0,3;De 20 à 30 000 entrées;E;RDJP;I;153;106;47;34,1;56,8;6,6;2,5;66;7
123;3 699;296 592;CINEMA STUDIO DE SELLES SUR CHER;67,8;47.274507;1.55439;358561;CENTRE-VAL DE LOIRE;41242;4625;41;41111;Selles-sur-Cher;4625;06-autres communes et unités urbaines;1;30;326;-1;De 2 à 5 000 entrées;E;JP;I;95;73;1;47,9;22,1;15,1;14,9;34;78,6
124;6 929;723 903;ASSOCIATION L' OEIL ECOUTE;77,3;47.49215;4.334794;359082;BOURGOGNE / FRANCHE-COMTE;21603;4124;21;21109;Semur-en-Auxois;4124;06-autres communes et unités urbaines;1;26;352;-1;De 5 à 10 000 entrées;E;RDJPPR;I;111;79;1;57,5;20,6;16,4;5,5;71;79,2
227;5 232;13 043;ASSOCIATION PATRONAGE SAINT RIEUL;28,3;49.208302;2.585995;359462;HAUTS DE FRANCE;60612;14777;60;60306;Senlis;15685;06-autres communes et unités urbaines;1;13;259;-0,6;De 5 à 10 000 entrées;E;RDJPPR;C;68;34;9;39,6;50,1;7,9;2,4;42;19,1
306;8 957;361 845;ASSOCIATION PROMOTION DES ACTIVITES CINEMATOGRAPHIQUES SENONCHE;25,3;48.561662;1.032664;359622;CENTRE-VAL DE LOIRE;28373;3092;28;28107;Senonches;3092;06-autres communes et unités urbaines;1;31;516;-1;De 5 à 10 000 entrées;E;JP;I;131;89;13;50,4;40,1;6,6;3;72;17,5
1340;88 059;8 080;SOCIETE SENONAISE D'EXPLOITATION CINEMATOGRAPHIQUE;31,4;48.176509;3.284553;359772;BOURGOGNE / FRANCHE-COMTE;89387;25784;89;89401;Sens;37683;05-Unités urbaines de 20 000 à 100 000 hbts;7;31;6 745;9,9;De 80 à 100 000 entrées;D;JPPR;C;187;128;110;57,4;30,8;9,8;1,9;86;26,8
158;4 578;3 814;CENTRE SOCIO CULTUREL;57,7;49.317865;6.093266;360572;GRAND EST;57647;4343;57;57601;Thionville;132722;04-Unités urbaines de 100 000 hbts ou plus;1;30;291;0,2;De 2 à 5 000 entrées;C;;B;92;71;0;65,4;16,8;14;3,8;47;63,7
481;42 456;25 254;VEO BASSIN DE THAU;18,4;43.404513;3.695345;362034;OCCITANIE;34301;43620;34;34502;Sète;91281;05-Unités urbaines de 20 000 à 100 000 hbts;3;31;2 168;0,7;De 40 à 50 000 entrées;D;RD;C;220;99;73;40,7;50,5;1,5;7,3;142;9,9
299;8 260;37 088;VEO BASSIN DE THAU;35,2;43.408726;3.698237;362074;OCCITANIE;34301;43620;34;34502;Sète;91281;05-Unités urbaines de 20 000 à 100 000 hbts;3;16;1 069;-0,8;De 5 à 10 000 entrées;NON;;C;60;48;32;64,6;23,3;4,4;7,7;23;41,3
380;9 490;18 682;ETABLISSEMENT PUBLIC DE COOPERATION CULTURELLE SEVRES ESPACE LOI;53,3;48.82472689999999;2.21509930000002;362414;ILE-DE-FRANCE;92072;23332;92;851;Paris;10706072;02-Grande Couronne;1;26;211;-0,5;De 5 à 10 000 entrées;C;;B;82;63;0;75,2;19,4;5,5;0;45;50,6
277;10 080;149 148;AUDITORIUM DE SEYNOD;42,5;45.889595;6.101037;362651;AUVERGNE / RHONE-ALPES;74010;125694;74;74601;Annecy;168098;04-Unités urbaines de 100 000 hbts ou plus;1;26;362;-0,9;De 10 à 20 000 entrées;C;JP;C;121;75;0;66,9;21,5;6,1;5,5;58;42,8
128;2 378;170 756;BOUET JORDA LAURENCE ET JEAN-MICHEL;58,7;45.95807;5.835541;362693;AUVERGNE / RHONE-ALPES;74269;2290;74;164;Seyssel;4526;06-autres communes et unités urbaines;1;28;122;-1;De 2 à 5 000 entrées;NON;;C;77;59;0;75,8;14,5;8,8;0,9;28;61,6
319;15 853;548 822;ASSOCIATION CINEMA SEZ  ART;45,4;48.721194;3.729236;362773;GRAND EST;51535;4996;51;51202;Sézanne;4996;06-autres communes et unités urbaines;2;31;1 603;-1;De 10 à 20 000 entrées;E;JPPR;I;107;76;20;57,6;29,4;9,2;3,9;51;40,9
206;3 711;7 858;MAISON DES JEUNES ET DES LOISIRS DE SIGEAN;77;43.028712;2.979248;363131;OCCITANIE;11379;5463;11;11201;Sigean;5463;06-autres communes et unités urbaines;1;24;271;-0,5;De 2 à 5 000 entrées;NON;;I;44;35;0;73,9;11,2;8,8;6,1;13;66,9
0;12 783;209 244;CINEBUS;35,3;45.941027;6.035993;363480;AUVERGNE / RHONE-ALPES;74272;5045;74;74601;Annecy;168098;04-Unités urbaines de 100 000 hbts ou plus;1;30;419;-0,9;De 10 à 20 000 entrées;C;JPPR;B;86;49;0;54;36,6;4,5;5;49;30,7
225;5 006;125 111;MICHEL GUY HENRI PIERRE;40,3;44.194031;5.94255;364121;PROVENCE-ALPES-COTE D'AZUR;4209;7213;4;4204;Sisteron;7213;06-autres communes et unités urbaines;2;28;620;-1;De 5 à 10 000 entrées;NON;;I;80;66;13;62,2;27,3;6,4;4,1;19;36,4
450;53 113;546 779;L YRE SIX N ETOILES;22,7;43.093086;5.83938;364205;PROVENCE-ALPES-COTE D'AZUR;83129;33339;83;757;Toulon;569793;04-Unités urbaines de 100 000 hbts ou plus;3;30;2 422;-0,9;De 50 à 80 000 entrées;C;JPPR;B;178;109;57;47,2;39,6;4,5;8,6;80;21,3
982;40 282;63 387;KALLISTE FILMS;50,6;49.382084;3.326393;364503;HAUTS DE FRANCE;2722;28410;2;2404;Soissons;42947;05-Unités urbaines de 20 000 à 100 000 hbts;6;31;4 708;-0,4;De 40 à 50 000 entrées;D;JP;C;123;79;66;77,1;17;3,8;2,1;40;54,1
200;243;21 513;BEL ARIA;63,5;41.904436;9.388834;364632;CORSE;2B283;706;2B;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;7;37;-1;Moins de 2000 entrées;NON;;R;21;20;2;50,7;27,9;13,5;7,9;5;70
178;2 791;23 011;CONSALES DIDIER;65,5;43.190268;6.038903;364945;PROVENCE-ALPES-COTE D'AZUR;83130;10951;83;757;Toulon;569793;04-Unités urbaines de 100 000 hbts ou plus;1;25;138;-0,9;De 2 à 5 000 entrées;NON;;B;45;38;3;64,9;7,3;12,5;15,3;11;76,6
200;73;322 478;LE CINEMA DU SOLEIL;17,9;43.19314;6.005894;364961;PROVENCE-ALPES-COTE D'AZUR;83131;5756;83;757;Toulon;569793;04-Unités urbaines de 100 000 hbts ou plus;1;2;2;-1;Moins de 2000 entrées;NON;;B;2;2;0;61,3;13,8;21,7;3,2;0;15,8
192;5 144;265 365;BOUREL PHILIPPE;25,4;50.174295;4.093165;364991;HAUTS DE FRANCE;59572;1833;59;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;27;222;-1;De 5 à 10 000 entrées;NON;;R;57;46;1;52,1;41,1;5,2;1,6;14;17,4
296;20 300;9 612;CINEMA LE VENISE;34,1;43.782561;4.087698;365434;OCCITANIE;30321;4753;30;30208;Sommières;7520;06-autres communes et unités urbaines;3;29;1 829;1,1;De 20 à 30 000 entrées;E;;C;116;87;52;63,5;29,6;6;0,9;50;29,1
390;12 114;7 408;PEI;32,8;43.664191;-1.395;365721;NOUVELLE AQUITAINE;40304;3823;40;40301;Capbreton;12599;06-autres communes et unités urbaines;1;31;472;0,6;De 10 à 20 000 entrées;E;;B;124;109;62;58,3;31,9;6;3,9;47;28,6
344;4 077;4 930;VEO CINEMAS;27,8;44.897861;1.477417;366992;OCCITANIE;46309;3353;46;46107;Souillac;4141;06-autres communes et unités urbaines;2;30;712;-0,2;De 2 à 5 000 entrées;E;JP;C;120;102;11;53,1;40,2;3,9;2,8;51;18
287;7 997;7 594;ARTS ET TECHNIQUES;28,5;45.51424;-1.123506;367052;NOUVELLE AQUITAINE;33514;2621;33;33104;Soulac-sur-Mer;2621;06-autres communes et unités urbaines;1;30;301;0,1;De 5 à 10 000 entrées;E;JP;I;122;95;14;51,4;38,9;6,9;2,7;58;16,5
225;790;78 212;COMMUNE DE SOULTZ SOUS FORETS;27,9;48.935358;7.883424;367453;GRAND EST;67474;3127;67;67115;Soultz-sous-Forêts;3127;06-autres communes et unités urbaines;1;9;18;-1;Moins de 2000 entrées;NON;;I;9;3;0;49,7;41,2;3,7;5,4;1;17,9
206;5 800;32 347;PEI;62,4;43.753649;-1.327299;367871;NOUVELLE AQUITAINE;40310;7664;40;40205;Soustons;7664;06-autres communes et unités urbaines;1;26;379;-0,8;De 5 à 10 000 entrées;E;RDJP;I;116;85;18;64,9;28,1;4,7;2,4;62;61,1
190;3 572;20 999;COMMUNE DE LA SOUTERRAINE;68,5;46.236572;1.486137;367911;NOUVELLE AQUITAINE;23176;5315;23;23201;La Souterraine;5315;06-autres communes et unités urbaines;1;24;335;-0,8;De 2 à 5 000 entrées;E;JPPR;I;98;72;0;50,6;25,9;6,9;16,6;48;73,1
699;5 833;4 929;COMITE GESTION CENTRE LOISIRS CULTURE PAUL ELUARD;31,8;48.951678;2.381372;368403;ILE-DE-FRANCE;93072;39551;93;851;Paris;10706072;02-Grande Couronne;1;16;76;0,2;De 5 à 10 000 entrées;NON;;B;44;20;0;68,7;21,6;6,3;3,4;11;25,1
210;4 446;207 665;CENTRE SOCIAL ET CULTUREL CANTON STENAY;43,8;49.487702;5.197037;368614;GRAND EST;55502;2745;55;55105;Stenay;3173;06-autres communes et unités urbaines;1;24;341;-1;De 2 à 5 000 entrées;NON;;C;75;58;5;61,7;18,5;11;8,9;17;48,1
304;20 393;334 363;ODYSSEE;22,5;48.582601;7.745895;368723;GRAND EST;67482;277270;67;67701;Strasbourg (partie française);461101;04-Unités urbaines de 100 000 hbts ou plus;2;31;2 585;-0,9;De 20 à 30 000 entrées;A;RDJPPR;C;217;3;0;45,2;48,1;4,4;2,4;179;24,3
1052;55 806;10 941;SOCIETE NOUVELLE CINE VOX;34,6;48.581785;7.746387;368764;GRAND EST;67482;277270;67;67701;Strasbourg (partie française);461101;04-Unités urbaines de 100 000 hbts ou plus;7;30;5 062;4,1;De 50 à 80 000 entrées;NON;;C;142;77;74;64,8;30,3;2,8;2,1;30;30,3
529;66 002;12 286;LE CINEMATOGRAPHE;29,1;48.583754;7.742752;368801;GRAND EST;67482;277270;67;67701;Strasbourg (partie française);461101;04-Unités urbaines de 100 000 hbts ou plus;5;31;5 312;4,4;De 50 à 80 000 entrées;A;RDJPPR;C;204;129;96;42,4;37,8;15,1;4,7;169;25,5
691;78 712;28 230;CINEST;39,8;48.582805;7.74237;369781;GRAND EST;67482;277270;67;67701;Strasbourg (partie française);461101;04-Unités urbaines de 100 000 hbts ou plus;5;31;5 147;1,8;De 50 à 80 000 entrées;A;RDJPPR;C;193;101;70;62,8;18,2;12,3;6,7;118;33,5
5412;402 362;3 248;UGC CINE CITE STRASBOURG;31,6;48.572723;7.764957;369792;GRAND EST;67482;277270;67;67701;Strasbourg (partie française);461101;04-Unités urbaines de 100 000 hbts ou plus;22;31;18 750;122,9;De 300 à 450 000 entrées;NON;;C;338;166;156;64,5;30,1;2,9;2,5;161;22,8
205;9 424;10 341;VILLE DE SUCY EN BRIE;31,5;48.772452;2.512597;370073;ILE-DE-FRANCE;94071;26264;94;851;Paris;10706072;02-Grande Couronne;1;25;202;-0,1;De 5 à 10 000 entrées;NON;;B;81;60;0;55,1;36,7;6,4;1,8;35;29,2
204;5 378;19 682;SARL 2H;54,5;47.765104;2.374435;370251;CENTRE-VAL DE LOIRE;45315;5386;45;45302;Sully-sur-Loire;11960;06-autres communes et unités urbaines;1;29;356;-0,7;De 5 à 10 000 entrées;NON;;C;115;90;4;43,3;16,5;0;40,2;62;100
644;46 842;29 504;ESPACE CINEMA;36,6;48.871363;2.229109;370411;ILE-DE-FRANCE;92073;48565;92;851;Paris;10706072;02-Grande Couronne;4;31;3 771;0,6;De 40 à 50 000 entrées;C;JP;B;144;91;72;65,3;23;2,4;9,3;77;47,1
210;10 959;9 490;ESPACE CULTUREL LE PALACE;37,5;46.108206;-0.750249;370483;NOUVELLE AQUITAINE;17434;6750;17;17203;Surgères;6750;06-autres communes et unités urbaines;1;31;671;0,2;De 10 à 20 000 entrées;E;JP;I;164;141;33;59,2;31,6;7,5;1,7;76;28,7
243;7 804;15 383;ECRANS SPECTACLES SUD AVEYRON;54,5;43.955721;2.884014;371131;OCCITANIE;12208;8236;12;12202;Saint-Affrique;9417;06-autres communes et unités urbaines;2;21;644;-0,5;De 5 à 10 000 entrées;NON;;C;90;74;14;66;18,7;13,6;1,6;37;60,4
232;6 726;5 122;ASSOCIATION DU CINEMA LE PETIT CASINO;48,5;47.269008;1.371774;371581;CENTRE-VAL DE LOIRE;41198;2883;41;41205;Saint-Aignan;7900;06-autres communes et unités urbaines;2;30;549;0,3;De 5 à 10 000 entrées;E;JPPR;C;140;106;1;57,3;29;8,3;5,4;72;48
1007;106 259;121 010;CINE HAINAUT;34,1;50.437378;3.449925;372146;HAUTS DE FRANCE;59526;16534;59;59402;Saint-Amand-les-Eaux;33873;05-Unités urbaines de 20 000 à 100 000 hbts;6;31;4 194;-0,1;De 100 à 150 000 entrées;NON;;C;141;91;69;54,1;35;5,4;5,5;37;26,3
226;9 505;8 516;COMMUNE DE SAINT AMAND MONTROND;44;46.722722;2.503052;372181;CENTRE-VAL DE LOIRE;18197;9919;18;18301;Saint-Amand-Montrond;12320;06-autres communes et unités urbaines;2;30;911;0,1;De 5 à 10 000 entrées;E;JP;C;114;94;39;56,1;35,3;7;1,6;43;46,1
100;5 640;156 023;CINE PARC;25,6;45.583013;3.621912;372341;AUVERGNE / RHONE-ALPES;63314;500;63;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;29;168;-1;De 5 à 10 000 entrées;E;JP;R;36;16;0;68,7;24,6;2,7;4,1;24;33,4
951;57 744;16 585;CINE VILLAGE;24,2;45.009604;-0.438522;372923;NOUVELLE AQUITAINE;33366;10791;33;33306;Saint-André-de-Cubzac;22342;05-Unités urbaines de 20 000 à 100 000 hbts;6;30;5 570;2,5;De 50 à 80 000 entrées;D;JP;C;240;120;77;31,1;54,6;10,4;3,9;113;20,2
0;779;2 652;RATAJCZYK FREDERIC;17,8;45.174031;5.218117;373599;AUVERGNE / RHONE-ALPES;38359;1167;38;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;6;8;-0,7;Moins de 2000 entrées;NON;;R;7;1;0;63;35,2;1,4;0,3;2;18,5
108;4 455;5 370;SEVEGNES LILIANE;77,2;44.150668;1.754536;373722;OCCITANIE;82155;1866;82;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;28;271;-0,2;De 2 à 5 000 entrées;E;;R;49;41;0;55,9;19,7;15,6;8,8;35;74,1
439;12 113;9 958;COMMUNE DE SAINT ARNOULT EN YVELINES;17,7;48.571134;1.933453;374021;ILE-DE-FRANCE;78537;6086;78;78202;Saint-Arnoult-en-Yvelines;6086;03-Petite couronne;1;30;513;0,2;De 10 à 20 000 entrées;NON;;I;71;55;1;41,8;48,5;7,2;2,5;23;11,9
341;7 869;97 724;COMMUNE DE SAINT- ASTIER;54,1;45.145584;0.526425;374082;NOUVELLE AQUITAINE;24372;5530;24;24203;Saint-Astier;6790;06-autres communes et unités urbaines;1;29;453;-0,9;De 5 à 10 000 entrées;E;JP;C;103;65;2;51,9;25,7;17,7;4,6;46;56,8
300;11 857;2 041;FAMILLES RURALES FEDERATION REGIONALE DES PAYS DE LA LOIRE;18,7;47.3292625;-0.6707131000000572;374431;PAYS DE LA LOIRE;49292;3352;49;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;21;266;4,8;De 10 à 20 000 entrées;NON;;R;53;29;1;53,5;36,1;6,7;3,7;19;12,1
293;7 848;10 531;CINEMA MAUCLERC;29,1;48.256952;-1.391536;374582;BRETAGNE;35253;3732;35;35121;Saint-Aubin-du-Cormier;3732;06-autres communes et unités urbaines;2;30;368;-0,3;De 5 à 10 000 entrées;E;JP;I;117;102;8;70,1;24,7;4,6;0,6;42;29
179;2 686;724 745;SOCIETE NORMANDE D EXPLOITATION INDUSTRIELLE ET COMMERCIALE;30,1;49.329525;-0.385911;374903;NORMANDIE;14562;2418;14;14302;Douvres-la-Délivrande - Luc-sur-Mer;14825;06-autres communes et unités urbaines;1;28;274;-1;De 2 à 5 000 entrées;NON;;B;89;76;0;50,8;43,8;4,3;1,1;23;37,9
