fauteuils;entrees_2018;entrees_2017;proprietaire;part des seances de films Art et Essai;latitude;longitude;num_auto;region_administrative;code_INSEE;population_de_la_commune;departement;num_UU;unite_urbaine;population_unite_urbaine;situation_geographique;ecrans;semaines_d_activite;seances;evolution_entrees;tranche_d_entrees;categorie_Art_et_Essai;label_Art_et_Essai;zone_de_la_commune;nombre_de_films_programmes;nombre_de_films_inedits;nombre_de_films_en_semaine_1;PdM_en_entrees_des_films_francais;PdM_en_entrees_des_films_americains;PdM_en_entrees_des_films_europeens;PdM_en_entrees_des_autres_films;films_Art_et_Essai;PdM_en_entrees_des_films_Art_et_Essai
131;8 499;9 542;POLYMAGES;33,4;43.558187;6.006581;39442;PROVENCE-ALPES-COTE D'AZUR;83012;3051;83;83109;Barjols;3051;unités urbaines de moins de 20 000 habitants et zones rurales;1;46;539;-10,90%;De 5 à 10 000 entrées;non classé;;commune isolée;120;101;11;49,2;33,3;16,3;1,3;56;29,2
344;49 227;58 648;STUDIO CINEMA;35,1;42.695783;9.447861;41134;CORSE;2B033;44355;2B;2B501;Bastia;67699;unités urbaines de 20 000 à 100 000 habitants;2;51;2 660;-16,10%;De 40 à 50 000 entrées;catégorie D;;commune-centre;202;132;60;32,9;37,9;26,7;2,5;113;34,6
299;95 285;97 396;;16,5;42.697652;9.448441;41142;CORSE;2B033;44355;2B;2B501;Bastia;67699;unités urbaines de 20 000 à 100 000 habitants;3;53;3 881;-2,20%;De 80 à 100 000 entrées;non classé;;commune-centre;174;127;86;30,7;57,9;10,6;0,8;70;12,5
120;20 270;20 336;VILLE DE BEAULIEU SUR MER;46,6;43.705177;7.329524;44502;PROVENCE-ALPES-COTE D'AZUR;6011;3726;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;51;920;-0,30%;De 20 à 30 000 entrées;catégorie C;JP;banlieue;257;199;3;53,7;25,7;18,1;2,5;131;45,8
258;22 241;22 065;BRIQUE BERNARD;31,9;43.6161334;3.155826700000034;46602;OCCITANIE;34028;5966;34;34302;Bédarieux;13279;unités urbaines de moins de 20 000 habitants et zones rurales;3;52;2 805;1%;De 20 à 30 000 entrées;catégorie E;RDJPPR;commune-centre;281;215;36;49,6;37,3;10,6;2,4;154;26,2
196;33 194;34 036;VILLE DE BERRE L' ETANG;36,3;43.476136;5.167368;51261;PROVENCE-ALPES-COTE D'AZUR;13014;13477;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;1;50;1 348;-2,50%;De 30 à 40 000 entrées;catégorie C;JP;banlieue;275;208;22;54;28,9;14,7;2,4;153;30,7
84;9 055;8 467;;19,3;43.349529;6.177013;52619;PROVENCE-ALPES-COTE D'AZUR;83018;3049;83;83206;Carnoules;10421;unités urbaines de moins de 20 000 habitants et zones rurales;1;45;580;7%;De 5 à 10 000 entrées;non classé;;commune-centre;114;98;3;49,9;36,7;13,3;0,1;32;11,6
1462;299 992;304 912;MULTICINES PYRENEES SARL;23;43.342559;3.212618;54604;OCCITANIE;34032;75999;34;34501;Béziers;90841;unités urbaines de 20 000 à 100 000 habitants;9;53;15 889;-1,60%;De 200 à 300 000 entrées;non classé;;commune-centre;261;200;174;37,8;50,5;10,9;0,7;113;14,7
97;19 790;19 060;ASSOCIATION CINEBOL;42,8;43.974273;7.312365;61132;PROVENCE-ALPES-COTE D'AZUR;84019;13617;84;84301;Bollène;13617;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;1 191;4%;De 10 à 20 000 entrées;catégorie E;RDJP;commune isolée;277;232;4;53;29,2;13,1;4,8;144;36,6
330;2 216;3 053;;7,5;42.524735;2.832419;67021;OCCITANIE;66024;5554;66;66201;Le Boulou;5554;unités urbaines de moins de 20 000 habitants et zones rurales;1;35;40;-27,40%;De 2 à 5 000 entrées;non classé;;commune isolée;34;27;0;69,7;27,5;2,8;0;3;4,2
98;15 604;21 416;VILLE DE BRIANCON;77,8;44.889994;6.634449;74322;PROVENCE-ALPES-COTE D'AZUR;5023;12370;5;5301;Briançon;17468;unités urbaines de moins de 20 000 habitants et zones rurales;1;49;859;-27,10%;De 10 à 20 000 entrées;catégorie E;RDJPPR;commune-centre;201;137;2;63,8;13,7;17,4;5,1;169;82,8
240;35 662;32 509;VILLE DE BRIANCON;2;44.897804;6.637943;74324;PROVENCE-ALPES-COTE D'AZUR;5023;12370;5;5301;Briançon;17468;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;1 231;10%;De 30 à 40 000 entrées;non classé;;commune-centre;74;61;31;36,9;53,1;9,2;0,8;5;0,9
253;46 586;45 366;LE CINEMA DU SOLEIL;20,3;43.407348;6.063887;75021;PROVENCE-ALPES-COTE D'AZUR;83023;17093;83;83401;Brignoles;22801;unités urbaines de 20 000 à 100 000 habitants;2;53;2 521;3%;De 40 à 50 000 entrées;catégorie D;;commune-centre;199;157;61;40,8;47,9;10,7;0,5;92;11,2
248;16 135;14 749;VILLE DE CABESTANY;43,3;42.680362;2.934603;80942;OCCITANIE;66028;9790;66;66601;Perpignan;200971;unités urbaines de 100 000 habitants et plus;1;52;395;9%;De 10 à 20 000 entrées;catégorie C;;banlieue;173;132;28;58,7;20,3;16;4,9;88;39,8
0;15 760;18 203;CINEALPES;25,3;43.655944;6.87474;81080;PROVENCE-ALPES-COTE D'AZUR;6026;1295;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;48;359;-13,40%;De 10 à 20 000 entrées;non classé;;banlieue;93;74;13;57,7;28,9;12,4;1;30;19,3
296;22 338;23 116;CAGNES CONGRES;47,2;43.662147;7.148711;81541;PROVENCE-ALPES-COTE D'AZUR;6027;49322;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;47;991;-3,40%;De 20 à 30 000 entrées;catégorie C;;banlieue;272;209;1;62,8;23,6;10,9;2,6;157;50,8
1800;498 164;497 673;CGR;8,7;43.661565;7.1357;81545;PROVENCE-ALPES-COTE D'AZUR;6027;49322;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;10;53;20 273;0%;De 450 à 700 000 entrées;non classé;;banlieue;216;187;182;31;55,1;13,7;0,2;27;5,3
0;10 893;9 623;CINEVAL;49,5;44.162816;4.889682;82752;PROVENCE-ALPES-COTE D'AZUR;84029;4607;84;84111;Camaret-sur-Aigues;5328;unités urbaines de moins de 20 000 habitants et zones rurales;1;48;319;13%;De 10 à 20 000 entrées;catégorie E;JP;commune-centre;118;86;0;60;16,3;15,6;8,2;67;63
835;164 876;180 286;UGC Méditerranée (Aubert);7,1;43.552366;7.016598;84711;PROVENCE-ALPES-COTE D'AZUR;6029;74285;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;4;53;6 670;-8,50%;De 150 à 200 000 entrées;non classé;;banlieue;152;135;95;30,2;57,3;12,4;0,2;16;4,7
453;89 880;90 572;BORYS Arlette;76,9;43.552517;7.015358;84712;PROVENCE-ALPES-COTE D'AZUR;6029;74285;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;3;52;5 280;-0,80%;De 80 à 100 000 entrées;catégorie C;RD;banlieue;231;145;102;42,3;20,1;29,5;8,1;173;76,1
300;6 563;6 560;VILLE DE CANNES;91,4;43.550716;7.001343;84734;PROVENCE-ALPES-COTE D'AZUR;6029;74285;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;2;38;548;0%;De 5 à 10 000 entrées;catégorie C;;banlieue;127;74;0;45,7;23,1;15,2;16;114;93,6
164;11 360;11 619;VILLE DE CANNES;47,4;43.567121;6.963836;84745;PROVENCE-ALPES-COTE D'AZUR;6029;74285;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;41;350;-2,20%;De 10 à 20 000 entrées;catégorie C;;banlieue;136;99;0;39,2;33,6;25,2;2;75;44,5
502;138 880;148 977;UGC Méditerranée (Aubert);11;43.552366;7.016598;84761;PROVENCE-ALPES-COTE D'AZUR;6029;74285;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;5;53;8 971;-6,80%;De 100 à 150 000 entrées;non classé;;banlieue;191;163;112;40,3;50,8;8,2;0,7;23;9
432;12 561;12 065;VILLE DE CANNES;54,5;43.54938;6.981931;84774;PROVENCE-ALPES-COTE D'AZUR;6029;74285;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;26;101;4%;De 10 à 20 000 entrées;non classé;;banlieue;73;13;0;55,3;19,8;20,3;4,6;49;57,7
370;10 183;15 759;VILLE DE CANNES;31,9;43.550134;7.029043;84781;PROVENCE-ALPES-COTE D'AZUR;6029;74285;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;22;69;-35,40%;De 10 à 20 000 entrées;non classé;;banlieue;42;8;0;68,5;7,3;18,2;6;17;28,7
176;4 997;2 921;VILLE DE CANNES;53,8;43.546541;7.036474;84782;PROVENCE-ALPES-COTE D'AZUR;6029;74285;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;24;39;71%;De 2 à 5 000 entrées;non classé;;banlieue;27;5;0;68,5;17;14,5;0;15;45
90;17 318;18 898;VILLE DE LE CANNET;49;43.576083;7.017663;84830;PROVENCE-ALPES-COTE D'AZUR;6030;41571;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;53;1 061;-8,40%;De 10 à 20 000 entrées;catégorie C;;banlieue;184;150;10;64,7;20,7;12,2;2,5;96;46,4
88;15 409;7 291;;39,3;43.56912;7.005225;84831;PROVENCE-ALPES-COTE D'AZUR;6030;41571;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;53;1 065;111%;De 10 à 20 000 entrées;non classé;;banlieue;183;149;11;59,6;27,5;10,4;2,6;76;38,7
202;44 528;47 398;CGR;93,2;43.21645;2.352328;86054;OCCITANIE;11069;45996;11;11501;Carcassonne;48527;unités urbaines de 20 000 à 100 000 habitants;3;49;3 547;-6,10%;De 40 à 50 000 entrées;catégorie D;RDJPPR;commune-centre;267;180;85;61,4;12,4;19,8;6,5;240;93,3
1830;330 762;359 163;CGR;7,9;43.235546;2.367714;86103;OCCITANIE;11069;45996;11;11501;Carcassonne;48527;unités urbaines de 20 000 à 100 000 habitants;9;53;18 482;-7,90%;De 300 à 450 000 entrées;non classé;;commune-centre;217;183;179;37,1;51,4;11,2;0,3;26;3,9
100;5 488;5 967;LE CINEMA DU SOLEIL;24,5;43.4765018;6.182329100000061;86173;PROVENCE-ALPES-COTE D'AZUR;83032;3463;83;83204;Carcès;7028;unités urbaines de moins de 20 000 habitants et zones rurales;1;40;147;-8,00%;De 5 à 10 000 entrées;non classé;;commune-centre;65;49;13;65,2;21,4;13,4;0;21;33,3
306;3 501;3 027;VILLE DE CARNOUX EN PROVENCE;21,9;43.256071;5.568869;86693;PROVENCE-ALPES-COTE D'AZUR;13119;6615;13;13209;Carnoux-en-Provence;6615;unités urbaines de moins de 20 000 habitants et zones rurales;1;37;187;16%;De 2 à 5 000 entrées;non classé;;commune isolée;132;115;0;56,5;29,6;13,2;0,7;35;17,5
0;4 844;5 892;;51,7;44.109395;5.112026;86772;PROVENCE-ALPES-COTE D'AZUR;84030;3249;84;754;Avignon;456042;unités urbaines de 100 000 habitants et plus;1;42;172;-17,80%;De 2 à 5 000 entrées;catégorie E;;banlieue;97;68;0;79,1;8;7;5,9;55;56,7
612;144 386;143 381;PRO SPECT IMAGES;41,8;44.050347;5.047636;86781;PROVENCE-ALPES-COTE D'AZUR;84031;28699;84;754;Avignon;456042;unités urbaines de 100 000 habitants et plus;4;53;6 536;1%;De 100 à 150 000 entrées;catégorie C;RDJP;banlieue;289;212;136;53,1;30,8;14,3;1,8;174;33,9
277;7 598;5 645;COMMUNAUTE DE COMMUNES DES COTEAUX D'AZUR;50,9;43.772944;7.193186;86930;PROVENCE-ALPES-COTE D'AZUR;6033;12008;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;22;106;35%;De 5 à 10 000 entrées;non classé;;banlieue;100;83;1;62,7;16,9;16,3;4,1;49;58,4
200;31 403;33 977;morzin;31,2;43.332335;5.151827;86952;PROVENCE-ALPES-COTE D'AZUR;13021;5891;13;13303;Sausset-les-Pins - Carry-le-Rouet;13515;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;1 758;-7,60%;De 30 à 40 000 entrées;catégorie E;JP;banlieue;232;189;22;50,7;31,4;16;1,9;102;24
111;10 068;10 931;VILLE DE CASSIS;51,9;43.215622;5.538828;87646;PROVENCE-ALPES-COTE D'AZUR;13022;7221;13;13211;Cassis;7221;unités urbaines de moins de 20 000 habitants et zones rurales;1;45;788;-7,90%;De 10 à 20 000 entrées;catégorie E;RD;commune isolée;165;138;0;53,5;27,8;16,5;2,2;98;42,5
276;21 719;20 279;VILLE DE CASTELNAUDARY;34,7;43.318786;1.952581;88235;OCCITANIE;11076;10969;11;11302;Castelnaudary;12212;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;714;7%;De 20 à 30 000 entrées;catégorie E;JP;commune-centre;234;163;35;57,4;24,9;13,6;4;123;35,9
387;92 317;101 053;FEMINA CINEMA;29;43.837243;5.040229;90312;PROVENCE-ALPES-COTE D'AZUR;84035;26707;84;754;Avignon;456042;unités urbaines de 100 000 habitants et plus;3;53;6 094;-8,60%;De 80 à 100 000 entrées;catégorie C;;banlieue;324;266;181;54,5;33,1;11,6;0,8;159;27,5
360;35 362;36 036;LA CIGALE;15;43.834515;5.041736;90313;PROVENCE-ALPES-COTE D'AZUR;84035;26707;84;754;Avignon;456042;unités urbaines de 100 000 habitants et plus;1;53;806;-1,90%;De 30 à 40 000 entrées;non classé;;banlieue;98;76;44;46,7;39;13,7;0,6;45;11,6
149;9 606;10 043;VILLE DE CAVALAIRE SUR MER;19;43.172524;6.530347;90345;PROVENCE-ALPES-COTE D'AZUR;83036;7139;83;83207;Cavalaire-sur-Mer;10949;unités urbaines de moins de 20 000 habitants et zones rurales;1;52;600;-4,40%;De 5 à 10 000 entrées;non classé;;commune-centre;98;87;4;56,1;39,1;4,8;0;25;13,5
170;6 458;6 331;LAPORTA MICHEL;44,3;42.486293;2.749588;92302;OCCITANIE;66049;7705;66;66302;Céret;13808;unités urbaines de moins de 20 000 habitants et zones rurales;1;38;79;2%;De 5 à 10 000 entrées;non classé;;commune-centre;50;32;0;57,5;20,5;15,2;6,8;19;54
465;83 388;82 435;ASSOCIATION POUR LA GESTION DU CINEMATOGRAPHE;36,9;44.068241;5.987231;103985;PROVENCE-ALPES-COTE D'AZUR;4049;5184;4;4203;Château-Arnoux-Saint-Auban;7189;unités urbaines de moins de 20 000 habitants et zones rurales;3;53;4 009;1%;De 80 à 100 000 entrées;catégorie E;RDJPPR;commune-centre;293;225;123;48,5;37,8;11,6;2;170;27,6
120;9 628;8 986;VILLE DE CHATEAUNEUF LES MARTIGUES;26,7;43.383798;5.16491;104661;PROVENCE-ALPES-COTE D'AZUR;13026;15057;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;1;39;694;7%;De 5 à 10 000 entrées;non classé;;banlieue;98;70;5;38,1;47,8;11,3;2,9;35;17,4
329;42 238;40 842;VILLE DE CHATEAURENARD;29,7;43.885453;4.855476;104824;PROVENCE-ALPES-COTE D'AZUR;13027;15624;13;754;Avignon;456042;unités urbaines de 100 000 habitants et plus;3;52;3 278;3%;De 40 à 50 000 entrées;catégorie C;;banlieue;283;210;59;47,2;36,3;13,5;3;151;23
270;6 624;6 638;;62,7;44.76726;6.010559;106681;PROVENCE-ALPES-COTE D'AZUR;5039;383;5;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;34;241;-0,20%;De 5 à 10 000 entrées;catégorie E;;territoire rural;29;12;1;70,7;14,1;15,2;0;22;64,7
426;72 325;77 112;LE LUMIERE;27,6;43.175703;5.604941;112811;PROVENCE-ALPES-COTE D'AZUR;13028;35580;13;757;Toulon;569793;unités urbaines de 100 000 habitants et plus;3;53;4 484;-6,20%;De 50 à 80 000 entrées;catégorie C;;banlieue;323;270;129;45,1;40,5;12,9;1,5;168;21,7
142;20 216;14 853;;70,8;43.177341;5.610704;112825;PROVENCE-ALPES-COTE D'AZUR;13028;35580;13;757;Toulon;569793;unités urbaines de 100 000 habitants et plus;1;53;873;36%;De 20 à 30 000 entrées;catégorie C;JPPR;banlieue;283;117;3;56,5;18,8;17,3;7,4;212;66,6
230;62 922;63 590;OFFICE CULTUREL CLERMONTAIS;40,3;43.625579;3.435522;114564;OCCITANIE;34079;8667;34;34213;Clermont-l'Hérault;10400;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;1 389;-1,10%;De 50 à 80 000 entrées;catégorie E;RDJPPR;commune-centre;276;210;33;49,4;34,7;13,4;2,5;167;29,4
130;18 756;17 070;VILLE DE COGOLIN;31,9;43.250728;6.537455;116021;PROVENCE-ALPES-COTE D'AZUR;83042;12387;83;83305;Cogolin;12387;unités urbaines de moins de 20 000 habitants et zones rurales;1;50;1 267;10%;De 10 à 20 000 entrées;catégorie E;;commune isolée;147;129;27;50,9;37,7;10,4;1;74;20,2
0;7 252;7 496;;19,5;43.803799;7.330148;119812;PROVENCE-ALPES-COTE D'AZUR;6048;7412;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;52;123;-3,30%;De 5 à 10 000 entrées;non classé;;banlieue;84;72;3;64;29,9;6,2;0;22;14,4
615;15 882;15 672;SARL CINE FOGATA LUCIANI;12,9;42.627056;8.921392;120241;CORSE;2B093;957;2B;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;2;52;715;1%;De 10 à 20 000 entrées;non classé;;territoire rural;139;111;22;33,4;55;9,3;2,3;45;15,8
232;16 961;20 634;CINEMA L' ALBA;2,7;42.301162;9.151626;121792;CORSE;2B096;7331;2B;2B203;Corte;7331;unités urbaines de moins de 20 000 habitants et zones rurales;2;48;754;-17,80%;De 10 à 20 000 entrées;non classé;;commune isolée;66;48;23;18,5;64,6;16,8;0;10;4,8
54;7 611;7 057;;57,3;43.527138;6.149835;122243;PROVENCE-ALPES-COTE D'AZUR;83046;2254;83;83204;Carcès;7028;unités urbaines de moins de 20 000 habitants et zones rurales;1;50;288;8%;De 5 à 10 000 entrées;catégorie E;;commune-centre;215;175;1;53,9;24;16,6;5,6;138;60,4
93;23 301;21 376;LE LUBERON;69,5;43.774382;5.440971;131031;PROVENCE-ALPES-COTE D'AZUR;84042;1781;84;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;53;1 015;9%;De 20 à 30 000 entrées;catégorie E;RDJPPR;territoire rural;279;172;2;55,3;13,8;21,7;9,3;211;73,2
256;4 753;6 453;VILLE DE DIGNE LES BAINS;83,3;44.089715;6.239647;138594;PROVENCE-ALPES-COTE D'AZUR;4070;16246;4;4301;Digne-les-Bains;17038;unités urbaines de moins de 20 000 habitants et zones rurales;1;29;72;-26,30%;De 2 à 5 000 entrées;non classé;;commune-centre;58;29;0;44,4;16,1;26,7;12,8;53;89,6
767;104 033;107 505;CINE ESPACE EVASION;30,6;44.087669;6.231264;138595;PROVENCE-ALPES-COTE D'AZUR;4070;16246;4;4301;Digne-les-Bains;17038;unités urbaines de moins de 20 000 habitants et zones rurales;4;53;5 844;-3,20%;De 100 à 150 000 entrées;catégorie E;RDJP;commune-centre;340;275;204;46,3;42,3;9,8;1,6;179;21,2
1288;283 176;292 609;CGR;8,4;43.532372;6.472812;142626;PROVENCE-ALPES-COTE D'AZUR;83050;40278;83;83501;Draguignan;81139;unités urbaines de 20 000 à 100 000 habitants;7;53;14 503;-3,20%;De 200 à 300 000 entrées;non classé;;commune-centre;258;196;144;36,3;51,5;12;0,2;91;6,8
0;5 968;7 052;CINE GARRIGUES;62,4;43.990835;3.955297;144230;OCCITANIE;30106;689;30;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;31;93;-15,40%;De 5 à 10 000 entrées;non classé;;territoire rural;38;24;0;54,5;32,6;10,9;2;24;50,5
157;9 749;10 718;VILLE DE ELNE;37,2;42.601026;2.9735;146576;OCCITANIE;66065;8659;66;66401;Saint-Cyprien;53068;unités urbaines de 20 000 à 100 000 habitants;1;53;549;-9,00%;De 5 à 10 000 entrées;catégorie D;JP;commune-centre;182;146;27;43,7;12,9;28,4;15;93;61
388;53 832;56 548;CINEMAS G LAMIC;34,2;44.564376;6.493852;146762;PROVENCE-ALPES-COTE D'AZUR;5046;6177;5;5201;Embrun;6736;unités urbaines de moins de 20 000 habitants et zones rurales;2;50;1 427;-4,80%;De 50 à 80 000 entrées;catégorie E;JP;commune-centre;242;198;59;49,2;35,8;13,2;1,8;121;29,4
208;3 374;2 858;VILLE D'ENCHASTRAYES;15,4;44.371085;6.682435;146931;PROVENCE-ALPES-COTE D'AZUR;4073;391;4;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;25;285;18%;De 2 à 5 000 entrées;non classé;;territoire rural;97;79;22;44,1;39,8;14,3;1,7;17;10,8
198;8 462;9 290;VILLE D'EYGUIERES;37;43.695168;5.030541;154712;PROVENCE-ALPES-COTE D'AZUR;13035;6996;13;13207;Eyguières;6996;unités urbaines de moins de 20 000 habitants et zones rurales;1;47;365;-8,90%;De 5 à 10 000 entrées;catégorie E;;commune isolée;128;93;16;57,4;27,5;13,8;1,4;66;32,3
150;18 531;17 419;CINEM'AUDE 2000 VILLATGE AL PAIS;37,3;43.158478;2.727734;155143;OCCITANIE;11140;1173;11;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;53;1 063;6%;De 10 à 20 000 entrées;catégorie E;JPPR;territoire rural;238;159;1;68,2;21,3;8,6;2;130;36
254;4 273;3 415;VILLE DE FAYENCE;32,8;43.620961;6.698294;157011;PROVENCE-ALPES-COTE D'AZUR;83055;5670;83;83301;Fayence;11161;unités urbaines de moins de 20 000 habitants et zones rurales;1;50;137;25%;De 2 à 5 000 entrées;non classé;;commune-centre;125;104;9;54,6;37;8;0,3;39;45,8
0;2 891;3 280;;60,2;43.382416;6.204033;160410;PROVENCE-ALPES-COTE D'AZUR;83057;3485;83;83108;Flassans-sur-Issole;3485;unités urbaines de moins de 20 000 habitants et zones rurales;1;49;181;-11,90%;De 2 à 5 000 entrées;non classé;;commune isolée;139;114;0;61,1;16,2;20,3;2,4;88;44,2
237;4 826;4 948;CYAN LOISIR;13,6;42.505205;2.040244;164731;OCCITANIE;66124;1954;66;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;37;176;-2,50%;De 2 à 5 000 entrées;non classé;;territoire rural;93;72;4;50,2;39,4;10,2;0,1;19;7,1
135;12 592;12 876;VILLE DE FONTVIEILLE;33,2;43.726491;4.708604;164771;PROVENCE-ALPES-COTE D'AZUR;13038;3627;13;13106;Fontvieille;3627;unités urbaines de moins de 20 000 habitants et zones rurales;1;51;632;-2,20%;De 10 à 20 000 entrées;catégorie E;;commune isolée;167;144;0;56,1;27,6;14,9;1,4;69;29,8
135;31 327;30 861;VILLE DE FORCALQUIER;72,3;43.959829;5.781061;164831;PROVENCE-ALPES-COTE D'AZUR;4088;4981;4;4202;Forcalquier;6348;unités urbaines de moins de 20 000 habitants et zones rurales;1;51;1 179;2%;De 30 à 40 000 entrées;catégorie E;RDJPPR;commune-centre;274;183;2;58,7;16,4;15,4;9,5;224;70,2
392;36 028;38 979;SAN OUEST PROVENCE;35,5;43.453954;4.943629;165884;PROVENCE-ALPES-COTE D'AZUR;13039;15831;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;2;52;2 039;-7,60%;De 30 à 40 000 entrées;catégorie C;RDJPPR;banlieue;283;200;37;42,8;40,6;14;2,6;160;23,9
502;49 716;43 008;JEAN-MARIE CHARVET;83,9;43.432981;6.732812;168942;PROVENCE-ALPES-COTE D'AZUR;83061;52897;83;83502;Fréjus;95721;unités urbaines de 20 000 à 100 000 habitants;3;53;4 336;16%;De 40 à 50 000 entrées;catégorie D;;commune-centre;241;172;71;47;28,1;16,8;8,1;190;76,2
450;8 946;10 331;CINE SAUSSET;14;43.3974611;6.718800399999964;168953;PROVENCE-ALPES-COTE D'AZUR;83061;52897;83;83502;Fréjus;95721;unités urbaines de 20 000 à 100 000 habitants;1;15;100;-13,40%;De 5 à 10 000 entrées;non classé;;commune-centre;43;43;13;29,2;61;9,8;0;9;7
152;56 385;52 334;SNES (DSP);38;43.447733;3.752698;171242;OCCITANIE;34108;22771;34;34502;Sète;91281;unités urbaines de 20 000 à 100 000 habitants;1;53;1 660;8%;De 50 à 80 000 entrées;catégorie D;RDJP;commune-centre;286;212;34;54,8;28,7;14,2;2,3;161;30,4
263;51 415;49 044;STUDIO CINEMA;5,6;42.657224;9.423381;171650;CORSE;2B120;5736;2B;2B501;Bastia;67699;unités urbaines de 20 000 à 100 000 habitants;1;49;1 133;5%;De 50 à 80 000 entrées;non classé;;banlieue;81;50;35;27,2;58;13,9;1;15;10,8
166;19 312;21 527;COMMUNAUTE DE COMMUNES DES CEVENNES GANGEOISES ET SUMENOISES;25;43.936455;3.709731;172662;OCCITANIE;34111;3950;34;34209;Ganges;7942;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;1 193;-10,30%;De 10 à 20 000 entrées;non classé;;commune-centre;233;200;33;54,5;31,6;12,7;1,2;109;25
640;155 209;159 208;LE PALACE;5,9;44.557036;6.078807;172741;PROVENCE-ALPES-COTE D'AZUR;5061;40776;5;5401;Gap;41248;unités urbaines de 20 000 à 100 000 habitants;6;53;8 545;-2,50%;De 150 à 200 000 entrées;non classé;;commune-centre;161;133;121;41,3;48;10,7;0;19;4,6
274;24 419;23 522;ASSOCIATION CONFERENCE JEANNE D'ARC;64,6;44.559365;6.078993;172743;PROVENCE-ALPES-COTE D'AZUR;5061;40776;5;5401;Gap;41248;unités urbaines de 20 000 à 100 000 habitants;1;53;1 410;4%;De 20 à 30 000 entrées;non classé;;commune-centre;69;53;39;54;27,5;15,6;2,9;48;70,3
104;18 721;21 691;ASSOCIATION CONFERENCE JEANNE D'ARC;97,6;44.55986;6.07839;172744;PROVENCE-ALPES-COTE D'AZUR;5061;40776;5;5401;Gap;41248;unités urbaines de 20 000 à 100 000 habitants;1;53;1 383;-13,70%;De 10 à 20 000 entrées;catégorie D;RDJP;commune-centre;116;83;19;65,4;6,4;15,9;12,3;111;98,7
423;30 149;31 280;GARDANNE ACTION CINEMA;65;43.454749;5.470731;172961;PROVENCE-ALPES-COTE D'AZUR;13041;19749;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;3;53;2 501;-3,60%;De 30 à 40 000 entrées;catégorie C;;banlieue;335;238;27;59,1;17,5;17;6,4;232;64,1
141;10 246;9 783;VILLE DE LA GARDE;76,7;43.124317;6.009199;173083;PROVENCE-ALPES-COTE D'AZUR;83062;25047;83;757;Toulon;569793;unités urbaines de 100 000 habitants et plus;1;39;407;5%;De 10 à 20 000 entrées;catégorie C;;banlieue;83;52;0;70,7;13,5;10,4;5,4;66;77,4
177;11 964;13 280;DK PRODUCTION;33,2;43.721609;7.149739;173991;PROVENCE-ALPES-COTE D'AZUR;6065;6415;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;52;696;-9,90%;De 10 à 20 000 entrées;non classé;;banlieue;230;201;6;58,3;28,4;10,6;2,8;105;32,2
323;2 469;2 269;VILLE DE GEMENOS;26,5;43.287544;5.6229;174813;PROVENCE-ALPES-COTE D'AZUR;13042;6387;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;1;36;196;9%;De 2 à 5 000 entrées;non classé;;banlieue;106;92;0;66,6;19;14;0,3;31;18,9
